CODE_UIC;LIBELLE;long;lat
0087476689;Malansac;-2.2961796;47.6756185
0087476226;Landaul - Mendon;-3.0860172;47.7359877
0087474635;Roscoff;-3.9833434;48.7207491
0087474569;Saint-Pol-de-Léon;-3.98731;48.6768402
0087474320;Pleyber-Christ;-3.8825543;48.5078255
0087474296;Guimiliau;-3.9996163;48.4852675
0087474189;Bannalec;-3.7065268;47.9267473
0087473850;Lancerf;-3.1181396;48.761873
0087473835;Pontrieux Halte;-3.1644959;48.6980361
0087473827;Brélidy - Plouëc;-3.196269;48.669204
0087473553;Le Pénity;-3.4763815;48.3646275
0087473538;Plougonver;-3.3704584;48.4584133
0087473520;Pont-Melvez;-3.3114444;48.4702228
0087473223;Lannion;-3.460353;48.727638
0087473132;Plouvara - Plerneuf;-2.8925136;48.508585
0087473108;Lamballe;-2.511546;48.466060
0087473058;Quédillac;-2.1452204;48.2484804
0087471540;Noyal - Acigné;-1.5277646;48.1187915
0087471359;Retiers;-1.3898439;47.9132599
0087471334;Janzé;-1.497538;47.955364
0087471219;Beslé;-1.8706374;47.6988788
0087471045;Betton;-1.6344745;48.1814803
0087448084;Briouze;-0.3682036;48.7018622
0087447680;Granville;-1.587757;48.838456
0087447284;Valognes;-1.479860;49.505454
0087447144;Carantilly - Marigny;-1.2445285;49.06786
0087447110;Coutances;-1.441726;49.042928
0087444695;Sées;0.1661851;48.5998998
0087444539;Argentan;-0.025291;48.738545
0087444414;Dives-sur-Mer - Cabourg;-0.1074996;49.2864776
0087444299;Bernay;0.595634;49.087102
0087444083;Le Molay-Littry;-0.8809741;49.2493263
0087415885;Rosny-sur-Seine;1.630090;48.997287
0087415877;Val-de-Reuil;1.224147;49.275437
0087415018;Dieppe;1.081133;49.921788
0087413740;Rolleville;0.2157828;49.5820461
0087413385;Yvetot;0.750115;49.622035
0087413377;Foucart - Alvimare;0.5969601;49.608289
0087413302;Harfleur;0.1989828;49.5136336
0087411819;Clères;1.106184;49.598964
0087411454;Montérolier - Buchy;1.3347457;49.6031854
0087411447;Longuerue - Vieux-Manoir;1.2762275;49.5566781
0087411439;Morgny-la-Pommeraye;1.2478526;49.5232183
0087411215;Saint-Étienne-du-Rouvray;1.1095673;49.3771553
0087396408;Sablé-sur-Sarthe;-0.3419359;47.8415934
0087396366;La Suze-sur-Sarthe;0.0266367;47.8919891
0087396309;Connerré - Beillé;0.48687;48.0735
0087396234;Sillé-le-Guillaume;-0.1289696;48.1818735
0087396218;Conlie;-0.0113736;48.1272909
0087396051;Teillé;0.1913397;48.1812341
0087396002;Le Mans;0.192578;47.995689
0087394148;Saint-Piat;1.5904889;48.5429526
0087394007;Chartres;1.4813128;48.4482023
0087393876;Noisy-le-Roi;2.0618388;48.8415189
0087393835;Trappes;2.0066335;48.7751158
0087393702;Massy TGV;2.261254;48.725758
0087393561;Igny;2.2313626;48.7399008
0087393538;Vauboyen;2.192119;48.7590575
0087393462;Houdan;1.6027371;48.7958005
0087393439;Garancières - La Queue;1.7647546;48.8106338
0087393306;Issy Val de Seine;2.2635936;48.8295555
0087393280;Les Essarts-le-Roi;1.8904047;48.7217171
0087393157;Versailles Château Rive Gauche;2.1288274;48.8003635
0087393082;Meudon Val Fleury;2.2409045;48.8079884
0087391565;Clamart;2.2733273;48.813844
0087386763;Épône - Mézières;1.8085932;48.9631225
0087386052;Achères Grand Cormier;2.0919031;48.9551835
0087382879;Montreuil;2.1511693;48.8067323
0087382812;Mareil-Marly;2.0790676;48.8807466
0087382655;Cergy le Haut;2.0118725;49.0484932
0087382481;Saint-Nom-la-Bretèche Forêt de Marly;2.0509372;48.8677671
0087382358;Saint-Cloud;2.21687;48.84541
0087382333;Chaville Rive Droite;2.18785;48.81213
0087382267;Vaucresson;2.15255;48.83688
0087382002;Bécon les Bruyères;2.26838;48.90592
0087381897;Conflans-Sainte-Honorine;2.09783;48.99646
0087381871;La Frette - Montigny;2.18019;48.98035
0087381822;Thun le Paradis;1.91922;49.00687
0087381624;Bréval;1.54191;48.94336
0087381509;Mantes-la-Jolie;1.70337;48.98984
0087381491;Andrésy;2.04928;48.97470
0087381293;Gournay - Ferrières;1.7380891;49.4813674
0087381269;Sérifontaine;1.7639818;49.3572878
0087381210;Liancourt-Saint-Pierre;1.905543;49.2204964
0087381202;Lavilletertre;1.9206361;49.2024666
0087381194;Chars;1.93671;49.16268
0087381186;Santeuil - Le Perchay;1.94893;49.12416
0087381178;Us;1.97076;49.09969
0087381145;Osny;2.05771;49.06283
0087381038;Avenue Foch;2.2756167;48.8709710
0087345553;Bertry;3.4489955;50.0911265
0087345397;Iwuy;3.3298634;50.2255015
0087345256;Libercourt;3.00867;50.48025
0087345231;Loison-sous-Lens;2.8592403;50.4401891
0087345165;Dourges;2.98697;50.43192
0087345157;Hénin-Beaumont;2.95211;50.41706
0087345132;Coron de Méricourt;2.8854084;50.4150048
0087345124;Pont de Sallaumines;2.8632044;50.4157922
0087345108;Brebières;3.0142;50.33624
0087345041;Liévin;2.7716316;50.434139
0087345025;Lens;2.828254;50.426818
0087343418;Prouvy - Thiant;3.4610838;50.3167933
0087342592;Bailleul-Sir-Berthoult;2.8409809;50.3351257
0087342543;Calonne-Ricouart;2.4812098;50.4827036
0087342451;Salomé;2.8366078;50.5414529
0087342246;Aubigny-en-Artois;2.5928045;50.35297
0087342220;Chocques;2.564749;50.5382038
0087337980;Saint-Ouen-l'Aumône Liesse;2.1279345;49.0338707
0087334490;Cesson-Sévigné;-1.60211;48.11281
0087328195;Thésée;1.3120568;47.322271
0087324335;Hirson Écoles;4.0861491;49.9288321
0087324095;Futuroscope;0.377209;46.669918
0087981902;Avignon TGV terminal TER;4.786079;43.921586
0087317396;Noyelles-sur-Mer;1.7045772;50.1875408
0087317255;Anvin;2.25494;50.446845
0087317065;Étaples - Le Touquet;1.64231;50.51686
0087316398;Heilles - Mouchy;2.2725858;49.340531
0087316075;Dreuil-lès-Amiens;2.23091;49.91444
0087316067;Buire-sur-l'Ancre;2.5981885;49.9647735
0087313817;Longroy - Gamaches;1.5526598;49.9818917
0087313767;Aumale;1.7560425;49.7650371
0087313742;Feuquières - Broquiers;1.8305169;49.6545751
0087313718;Saint-Omer-en-Chaussée;1.9970829;49.5306261
0087313700;Milly-sur-Thérain;1.988233;49.5035256
0087313601;Rochy-Condé;2.1727344;49.3986042
0087313593;Villers-Saint-Sépulcre;2.2204386;49.3680779
0087313551;Cires-lès-Mello;2.3601903;49.2717956
0087313544;Cramoisy;2.40489;49.256625
0087313486;Nesle;2.9089882;49.7639147
0087313270;Saint-Just-en-Chaussée;2.42949;49.50364
0087313262;Gannes;2.4370074;49.5723315
0087313247;Breteuil;2.3845164;49.626389
0087313221;Ailly-sur-Noye;2.36419;49.75448
0087313114;Hangest-sur-Somme;2.0661412;49.9822011
0087313064;Méricourt - Ribemont;2.5726254;49.9556384
0087303875;Ingersheim Cité Scolaire;7.2976143;48.0888721
0087300822;Belfort - Montbéliard TGV;6.897687;47.585937
0087296566;Anizy - Pinon;3.4487637;49.4960073
0087296459;Appilly;3.1221903;49.5808826
0087296145;Origny-en-Thiérache;4.0241558;49.8906693
0087296012;Laon;3.62443;49.57061
0087296004;Saint-Quentin;3.2970089;49.8400482
0087295857;Le Quesnoy;3.64552;50.25021
0087295725;Avesnelles;3.9485876;50.1185513
0087287250;Lille Porte de Douai;3.075837;50.6119054
0087287235;Bouvines;3.2021971;50.5737864
0087286872;Baisieux;3.2347796;50.61845
0087286856;Annappes;3.1475351;50.6227708
0087286849;Lesquin;3.11771;50.59068
0087286781;Cysoing;3.2098913;50.5620393
0087286740;Tressin;3.1895634;50.6118114
0087286542;Tourcoing;3.16804;50.71683
0087286500;Phalempin;3.01990;50.51540
0087286435;Don - Sainghin;2.91458;50.55176
0087286427;La Fontaine;2.9261079;50.5661459
0087286195;Saint-André-lez-Lille;3.0475916;50.6544842
0087286096;Haubourdin;2.990153;50.6070495
0087286062;Hellemmes;3.1149328;50.6226402
0087282624;Lyon Jean Macé;4.84139;45.74495
0087281899;Haussmann Saint-Lazare;2.32862;48.87478
0087281444;Saint-Omer;2.2667624;50.7536204
0087281246;Gravelines;2.1232852;50.978736
0087276766;Ribécourt-Dreslincourt;2.92714;49.50633
0087276626;Vaucelles;2.22885;49.02193
0087276584;Ermont Halte;2.26323;48.98980
0087276568;Viarmes;2.36838;49.11692
0087276543;Auvers-sur-Oise;2.17526;49.07062
0087276469;Persan - Beaumont;2.27914;49.14795
0087276451;Bruyères-sur-Oise;2.3259636;49.1552098
0087276345;Deuil - Montmagny;2.33785;48.97589
0087276311;Chevrières;2.6828025;49.3373064
0087276212;Liancourt - Rantigny;2.44532;49.32471
0087276188;Sannois;2.26377;48.97016
0087276097;Pierrelaye;2.15371;49.01955
0087276006;Creil;2.4692439;49.2637570
0087271783;Vierzy;3.2773026;49.2910309
0087271734;Villers-Cotterêts;3.09370;49.25026
0087271585;Ormoy-Villers;2.8379502;49.2003204
0087271551;Le Plessis-Belleville;2.7448073;49.0959033
0087271486;Parc des Expositions;2.51382;48.97334
0087271478;Le Blanc-Mesnil;2.47747;48.93248
0087271395;Le Bourget;2.42571;48.93096
0087271205;Gennevilliers;2.30699;48.93368
0087271015;Saint-Denis;2.3459524;48.9354933
0087271023;Paris Gare du Nord RER;2.355151;48.880185
0087271007;Paris Gare du Nord transmanche;2.355151;48.880185
0087215665;Diemeringen;7.18529;48.94050
0087215491;Keskastel;7.0489315;48.9656988
0087215459;Sarre-Union;7.0850443;48.9360172
0087215335;Berthelming;7.0087859;48.8096475
0087215160;Lutzelbourg;7.2516808;48.7299065
0087215103;Igney - Avricourt;6.8053062;48.6467012
0087214775;Bourg-Bruche;7.1371919;48.3598566
0087214650;Lutzelhouse;7.29391;48.51812
0087214635;Urmatt;7.3385385;48.5257763
0087214536;Duppigheim;7.5868091;48.5439674
0087214502;Lingolsheim;7.6781143;48.5594092
0087214247;Barr;7.4565189;48.4032933
0087214213;Dambach-la-Ville;7.4355565;48.3216345
0087213603;Marienthal;7.8231894;48.781863
0087213454;Hunspach;7.9537409;48.9616379
0087213421;Soultz-sous-Forêts;7.8827184;48.9347687
0087213207;Mertzwiller;7.6781895;48.872013
0087212449;Munchhausen;8.1409912;48.9237982
0087212431;Seltz;8.0986724;48.8965635
0087212357;Drusenheim;7.9478463;48.7659128
0087212340;Herrlisheim;7.9102594;48.7279056
0087212316;La Wantzenau;7.8247832;48.6651895
0087212274;Limersheim;7.6603581;48.4617328
0087212266;Fegersheim - Lipsheim;7.6724806;48.4905892
0087212258;Geispolsheim;7.6843578;48.5190515
0087212191;Strasbourg Roethig;7.6950455;48.5632897
0087208553;Casino Lacroix Laval;4.7309383;45.7878115
0087194274;Longuyon;5.604482;49.4442555
0087193797;Petit-Réderching;7.2997305;49.0493205
0087193656;Wittring;7.1410655;49.0559404
0087193615;Sarreguemines;7.0686398;49.1073357
0087193276;Hombourg-Haut;6.7742703;49.1261085
0087193250;Béning-lès-Saint-Avold;6.8282982;49.1379541
0087192658;Baroncourt;5.6997387;49.2845332
0087192476;Vandières;6.0392275;48.9521683
0087192427;Novéant-sur-Moselle;6.052101;49.028635
0087192211;Courcelles-sur-Nied;6.3109926;49.0634035
0087192203;Peltre;6.2220476;49.073877
0087192039;Metz;6.176593;49.109545
0087191718;Moyeuvre-Grande;6.043226;49.246713
0087191601;Basse-Ham;6.2348709;49.3805708
0087191395;Freistroff;6.4926709;49.2780593
0087191114;Hagondange;6.16448;49.25356
0087191106;Maizières-lès-Metz;6.1588762;49.2155349
0087191098;Waligator Parc;6.15946;49.22492
0087191007;Thionville;6.169543;49.353931
0087185595;Luxeuil-les-Bains;6.3726593;47.8148606
0087185348;Champagney;6.7012773;47.7031399
0087184267;Petit-Croix;6.9947414;47.6101045
0087182725;Merxheim;7.3022795;47.9126413
0087182709;Bollwiller;7.2672555;47.8569694
0087182691;Staffelfelden;7.2651657;47.8279612
0087182626;Fellering;6.9871347;47.8975893
0087182618;Wesserling;6.997519;47.8899651
0087182592;Moosch;7.0507631;47.8607454
0087182576;Bitschwiller-lès-Thann;7.078514;47.8273719
0087182550;Vieux-Thann;7.1194904;47.8058505
0087182337;Rouffach;7.312455;47.9602481
0087182238;Altkirch;7.2392493;47.6270174
0087174441;Saint-Hilaire-au-Temple;4.37967;49.05593
0087174433;Bouy;4.35292;49.09131
0087172874;Fépin;4.7266156;50.0234644
0087172353;Carignan;5.1684754;49.6285736
0087172122;Aubrives;4.7616512;50.1044507
0087172080;Revin;4.642536;49.938756
0087172049;Bogny-sur-Meuse;4.7632317;49.8583117
0087172023;Nouzonville;4.7428155;49.8120125
0087171751;Saint-Erme-Outre-et-Ramecourt;3.8576502;49.5269865
0087171348;Bazoches;3.6163588;49.30518
0087171256;Montbré;4.0388482;49.1942075
0087164798;La Plaine Stade de France - Saint-Denis - Aubervilliers;2.36257;48.91839
0087159947;Ker Lann;-1.7398306;48.0429857
0087146217;Saint-Nabord;6.5818945;48.0461722
0087144428;Pouxeux;6.5810266;48.1039421
0087144329;Lesseux - Frapelle;7.0767025;48.2898717
0087144311;Rozières-sur-Mouzon;5.7054886;48.1208921
0087142273;Donjeux;5.1482245;48.3658544
0087141788;Pompey;6.13061;48.77304
0087141598;Tantonville;6.129105;48.4838433
0087141564;Pulligny - Autrey;6.1374765;48.5360716
0087141556;Pierreville;6.1241409;48.5488838
0087141291;Neufchâteau;5.6904018;48.3583428
0087141200;Einvaux;6.3932959;48.5034859
0087141085;Champigneulles;6.16913;48.73499
0087141044;Toul;5.880615;48.679018
0087118158;Romilly-sur-Seine;3.728887;48.514433
0087116772;Crécy-la-Chapelle;2.905748;48.859391
0087116640;Crouy-sur-Ourcq;3.063081;49.091821
0087116178;Sainte-Colombe Septveilles;3.25602;48.52959
0087116020;Ozoir-la-Ferrière;2.689841;48.770720
0087113860;Gargan;2.517109;48.908159
0087113712;Val de Fontenay;2.489097;48.854238
0087113514;Gagny;2.527106;48.883125
0087485060;Marans;-1.00127;46.30433
0087700146;Danjoutin;6.86919;47.61750
0087184408;Méroux;6.89903;47.58659
